OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
56432,Polygon Z,{31EC3797-5486-4566-B648-EA9878BEF94E},10/16/12,High,<Null>,<Null>,0.03087,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.01165,0.000003,408
116482,Polygon Z,{F322B442-7052-4C7F-8520-608E170422E0},10/16/12,High,<Null>,<Null>,0.030885,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.01015,0.000003,409
56678,Polygon Z,{988A5E84-999D-4B4D-A8D5-EFCD94D20EDD},10/16/12,High,<Null>,<Null>,0.030942,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.007514,0.000003,410
73653,Polygon Z,61496127,3/26/14,High,<Null>,<Null>,0.031286,59.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.009976,0.000003,411
91063,Polygon Z,{1E20E2E2-785E-4C41-9327-61562B3BA3DC},10/16/12,High,<Null>,<Null>,0.031313,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.010367,0.000003,412
116723,Polygon Z,{D54CCE0E-A01D-43B0-9D76-9E4196D4FF3D},10/16/12,High,<Null>,<Null>,0.031676,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.009778,0.000003,413
22386,Polygon Z,{FC107430-CB81-4661-91FC-7D14C7C8B38D},10/16/12,High,<Null>,<Null>,0.033451,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.013914,0.000003,414
30919,Polygon Z,{E8E211AA-9CEA-4F82-9190-69222EDC3C96},10/16/12,High,<Null>,<Null>,0.034909,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.011223,0.000004,415
73769,Polygon Z,{57CACFD1-AC5C-433F-8A39-97CE0C9D472C},10/16/12,High,<Null>,<Null>,0.034929,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009536,0.000004,416
13513,Polygon Z,{DF8F3B6F-B107-486E-BD02-6264C7E51CF9},10/16/12,High,<Null>,<Null>,0.035545,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.010301,0.000004,417
116898,Polygon Z,61500697,11/15/02,High,<Null>,<Null>,0.037,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.008507,0.000004,418
116930,Polygon Z,{9AC1107E-EFA5-4169-BDBD-711C2A9A88D3},10/16/12,High,<Null>,<Null>,0.038384,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009121,0.000004,419
81992,Polygon Z,{50C39399-F15F-4BD6-8740-26755ECBECF3},10/16/12,High,<Null>,<Null>,0.038663,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.012729,0.000004,420
82240,Polygon Z,61496695,11/15/02,High,<Null>,<Null>,0.042,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.010803,0.000004,421
99666,Polygon Z,{EEFEA0F8-EBCE-4E8C-BE97-C7CFF599BE4F},10/16/12,High,<Null>,<Null>,0.053746,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.012719,0.000005,422
21788,Polygon Z,61500289,11/15/02,High,<Null>,<Null>,0.055,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.017639,0.000006,423
116448,Polygon Z,{C8719529-9574-4C83-9E7F-EC992E9703C9},10/16/12,High,<Null>,<Null>,0.05773,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.011297,0.000006,424
38975,Polygon Z,{E31E790A-7E72-4C25-8899-7064D74B6DAB},10/16/12,High,<Null>,<Null>,0.05855,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.014771,0.000006,425
134038,Polygon Z,{C9551878-BE3B-4E4C-93F7-47AA94D21743},10/16/12,High,<Null>,<Null>,0.062991,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.013955,0.000006,426
47453,Polygon Z,{D332A005-147F-4AA8-8D95-D899E5C31E05},10/16/12,High,<Null>,<Null>,0.066311,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.012337,0.000007,427
21951,Polygon Z,{59686247-257B-41B9-86BB-BB5BDA8F311A},10/16/12,High,<Null>,<Null>,0.066426,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.015681,0.000007,428
47986,Polygon Z,61500671,10/16/12,High,<Null>,<Null>,0.066854,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.010827,0.000007,429
13090,Polygon Z,61500343,10/16/12,High,<Null>,<Null>,0.068731,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.02972,0.000007,430
21754,Polygon Z,61500321,10/16/12,High,<Null>,<Null>,0.076087,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.018045,0.000008,431
90774,Polygon Z,61495299,11/15/02,High,1468846,Jones Lake,0.079,68.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.015237,0.000008,432
116447,Polygon Z,{5C027258-553E-4C7C-B0CA-2A7D20E9D55E},5/1/13,High,<Null>,<Null>,0.094342,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent; Stage = Date of Photography,Unspecified,0.020857,0.00001,433
4736,Polygon Z,{B60CBA60-C63C-41BA-9B93-3935D8D20B76},10/16/12,High,<Null>,<Null>,0.097877,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.023492,0.00001,434
108150,Polygon Z,61500791,7/11/13,High,1489471,Condrey Pond,0.103462,<Null>,2.08021E+12,Reservoir,Reservoir,Unspecified,0.018555,0.000011,435
134225,Polygon Z,61500733,11/15/02,High,<Null>,<Null>,0.116,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.020011,0.000012,436
4735,Polygon Z,61500619,10/16/12,High,<Null>,<Null>,0.122792,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.022629,0.000012,437
82361,Polygon Z,61495409,10/16/12,High,<Null>,<Null>,0.123406,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.035785,0.000013,438
47987,Polygon Z,{34A25C80-436A-46CA-AED5-8F84E28001D7},10/16/12,High,<Null>,<Null>,0.124251,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.02386,0.000013,439
108105,Polygon Z,61500305,10/16/12,High,<Null>,<Null>,0.125239,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.024683,0.000013,440
65184,Polygon Z,{CD0AA55E-F0B8-4CA3-916B-4363850F0915},10/16/12,High,<Null>,<Null>,0.127685,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.022238,0.000013,441
39345,Polygon Z,61500595,7/11/13,High,<Null>,<Null>,0.154107,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.023893,0.000016,442
108106,Polygon Z,61500297,10/16/12,High,<Null>,<Null>,0.164373,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.026945,0.000017,443
90939,Polygon Z,61500233,10/16/12,High,<Null>,<Null>,0.191486,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.032383,0.00002,444
90907,Polygon Z,61500787,11/15/02,High,<Null>,<Null>,0.193,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.032194,0.00002,445
39531,Polygon Z,61496577,11/15/02,High,<Null>,<Null>,0.195,53.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.039465,0.00002,446
125490,Polygon Z,{B92A4192-6DF9-4DB7-B48F-174670B21D32},10/16/12,High,<Null>,<Null>,0.19705,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.022516,0.00002,447
73616,Polygon Z,{9E691B2A-0726-4295-BA41-A7D1F850F1E1},10/16/12,High,<Null>,<Null>,0.212455,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.028712,0.000022,448
73766,Polygon Z,61500315,10/16/12,High,<Null>,<Null>,0.251141,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.046858,0.000026,449
30886,Polygon Z,61495959,10/16/12,High,1489466,Tates Pond,0.271596,70.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.044476,0.000028,450
56392,Polygon Z,61495151,11/15/02,High,<Null>,<Null>,0.306,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.046614,0.000031,451
107673,Polygon Z,{05CAA3C5-BDE9-4F11-BA3E-3A7C59129B28},10/16/12,High,<Null>,<Null>,0.349737,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.038924,0.000036,452
39457,Polygon Z,61500719,10/16/12,High,<Null>,<Null>,0.361063,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.038016,0.000037,453
82287,Polygon Z,61495405,11/15/02,High,1489111,Amelia Lake,0.398,72.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.056734,0.000041,454
